function	medium_1	constant
function	medium_2	constant
function	medium_3	constant
function	medium_4	constant
function	medium_5	constant
function	linearModel	linear
EcoaBC1	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EcoaBC2	medium_1	CONSTANT	7071.8302
EcoaBC2	medium_2	CONSTANT	19978.1145
EcoaBC2	medium_3	CONSTANT	34450.2736
EcoaBC2	medium_4	CONSTANT	27558.9814
EcoaBC2	medium_5	CONSTANT	48824.0079
EcoaBC2	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EcoaD	medium_1	CONSTANT	7071.8302
EcoaD	medium_2	CONSTANT	19978.1145
EcoaD	medium_3	CONSTANT	34450.2736
EcoaD	medium_4	CONSTANT	27558.9814
EcoaD	medium_5	CONSTANT	48824.0079
EcoaD	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EcoaE	medium_1	CONSTANT	7071.8302
EcoaE	medium_2	CONSTANT	19978.1145
EcoaE	medium_3	CONSTANT	34450.2736
EcoaE	medium_4	CONSTANT	27558.9814
EcoaE	medium_5	CONSTANT	48824.0079
EcoaE	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EnadB	medium_1	CONSTANT	7071.8302
EnadB	medium_2	CONSTANT	19978.1145
EnadB	medium_3	CONSTANT	34450.2736
EnadB	medium_4	CONSTANT	27558.9814
EnadB	medium_5	CONSTANT	48824.0079
EnadB	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EnadA	medium_1	CONSTANT	7071.8302
EnadA	medium_2	CONSTANT	19978.1145
EnadA	medium_3	CONSTANT	34450.2736
EnadA	medium_4	CONSTANT	27558.9814
EnadA	medium_5	CONSTANT	48824.0079
EnadA	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EnadC	medium_1	CONSTANT	7071.8302
EnadC	medium_2	CONSTANT	19978.1145
EnadC	medium_3	CONSTANT	34450.2736
EnadC	medium_4	CONSTANT	27558.9814
EnadC	medium_5	CONSTANT	48824.0079
EnadC	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EnadD	medium_1	CONSTANT	7071.8302
EnadD	medium_2	CONSTANT	19978.1145
EnadD	medium_3	CONSTANT	34450.2736
EnadD	medium_4	CONSTANT	27558.9814
EnadD	medium_5	CONSTANT	48824.0079
EnadD	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EnadE	medium_1	CONSTANT	7071.8302
EnadE	medium_2	CONSTANT	19978.1145
EnadE	medium_3	CONSTANT	34450.2736
EnadE	medium_4	CONSTANT	27558.9814
EnadE	medium_5	CONSTANT	48824.0079
EnadE	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EnadF	medium_1	CONSTANT	7071.8302
EnadF	medium_2	CONSTANT	19978.1145
EnadF	medium_3	CONSTANT	34450.2736
EnadF	medium_4	CONSTANT	27558.9814
EnadF	medium_5	CONSTANT	48824.0079
EnadF	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EpncB	medium_1	CONSTANT	7071.8302
EpncB	medium_2	CONSTANT	19978.1145
EpncB	medium_3	CONSTANT	34450.2736
EpncB	medium_4	CONSTANT	27558.9814
EpncB	medium_5	CONSTANT	48824.0079
EpncB	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
Eplp	medium_1	CONSTANT	7071.8302
Eplp	medium_2	CONSTANT	19978.1145
Eplp	medium_3	CONSTANT	34450.2736
Eplp	medium_4	CONSTANT	27558.9814
Eplp	medium_5	CONSTANT	48824.0079
Eplp	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EribAB1	medium_1	CONSTANT	7071.8302
EribAB1	medium_2	CONSTANT	19978.1145
EribAB1	medium_3	CONSTANT	34450.2736
EribAB1	medium_4	CONSTANT	27558.9814
EribAB1	medium_5	CONSTANT	48824.0079
EribAB1	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EribAB2	medium_1	CONSTANT	7071.8302
EribAB2	medium_2	CONSTANT	19978.1145
EribAB2	medium_3	CONSTANT	34450.2736
EribAB2	medium_4	CONSTANT	27558.9814
EribAB2	medium_5	CONSTANT	48824.0079
EribAB2	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EribD1	medium_1	CONSTANT	7071.8302
EribD1	medium_2	CONSTANT	19978.1145
EribD1	medium_3	CONSTANT	34450.2736
EribD1	medium_4	CONSTANT	27558.9814
EribD1	medium_5	CONSTANT	48824.0079
EribD1	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EribD2	medium_1	CONSTANT	7071.8302
EribD2	medium_2	CONSTANT	19978.1145
EribD2	medium_3	CONSTANT	34450.2736
EribD2	medium_4	CONSTANT	27558.9814
EribD2	medium_5	CONSTANT	48824.0079
EribD2	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EribX	medium_1	CONSTANT	7071.8302
EribX	medium_2	CONSTANT	19978.1145
EribX	medium_3	CONSTANT	34450.2736
EribX	medium_4	CONSTANT	27558.9814
EribX	medium_5	CONSTANT	48824.0079
EribX	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EribH	medium_1	CONSTANT	7071.8302
EribH	medium_2	CONSTANT	19978.1145
EribH	medium_3	CONSTANT	34450.2736
EribH	medium_4	CONSTANT	27558.9814
EribH	medium_5	CONSTANT	48824.0079
EribH	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EribE	medium_1	CONSTANT	7071.8302
EribE	medium_2	CONSTANT	19978.1145
EribE	medium_3	CONSTANT	34450.2736
EribE	medium_4	CONSTANT	27558.9814
EribE	medium_5	CONSTANT	48824.0079
EribE	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EribC1	medium_1	CONSTANT	7071.8302
EribC1	medium_2	CONSTANT	19978.1145
EribC1	medium_3	CONSTANT	34450.2736
EribC1	medium_4	CONSTANT	27558.9814
EribC1	medium_5	CONSTANT	48824.0079
EribC1	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EribC2	medium_1	CONSTANT	7071.8302
EribC2	medium_2	CONSTANT	19978.1145
EribC2	medium_3	CONSTANT	34450.2736
EribC2	medium_4	CONSTANT	27558.9814
EribC2	medium_5	CONSTANT	48824.0079
EribC2	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EhemA	medium_1	CONSTANT	7071.8302
EhemA	medium_2	CONSTANT	19978.1145
EhemA	medium_3	CONSTANT	34450.2736
EhemA	medium_4	CONSTANT	27558.9814
EhemA	medium_5	CONSTANT	48824.0079
EhemA	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EhemL	medium_1	CONSTANT	7071.8302
EhemL	medium_2	CONSTANT	19978.1145
EhemL	medium_3	CONSTANT	34450.2736
EhemL	medium_4	CONSTANT	27558.9814
EhemL	medium_5	CONSTANT	48824.0079
EhemL	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EhemB	medium_1	CONSTANT	7071.8302
EhemB	medium_2	CONSTANT	19978.1145
EhemB	medium_3	CONSTANT	34450.2736
EhemB	medium_4	CONSTANT	27558.9814
EhemB	medium_5	CONSTANT	48824.0079
EhemB	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EhemC	medium_1	CONSTANT	7071.8302
EhemC	medium_2	CONSTANT	19978.1145
EhemC	medium_3	CONSTANT	34450.2736
EhemC	medium_4	CONSTANT	27558.9814
EhemC	medium_5	CONSTANT	48824.0079
EhemC	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EhemD	medium_1	CONSTANT	7071.8302
EhemD	medium_2	CONSTANT	19978.1145
EhemD	medium_3	CONSTANT	34450.2736
EhemD	medium_4	CONSTANT	27558.9814
EhemD	medium_5	CONSTANT	48824.0079
EhemD	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EhemE	medium_1	CONSTANT	7071.8302
EhemE	medium_2	CONSTANT	19978.1145
EhemE	medium_3	CONSTANT	34450.2736
EhemE	medium_4	CONSTANT	27558.9814
EhemE	medium_5	CONSTANT	48824.0079
EhemE	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EhemZ	medium_1	CONSTANT	7071.8302
EhemZ	medium_2	CONSTANT	19978.1145
EhemZ	medium_3	CONSTANT	34450.2736
EhemZ	medium_4	CONSTANT	27558.9814
EhemZ	medium_5	CONSTANT	48824.0079
EhemZ	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EhemN	medium_1	CONSTANT	7071.8302
EhemN	medium_2	CONSTANT	19978.1145
EhemN	medium_3	CONSTANT	34450.2736
EhemN	medium_4	CONSTANT	27558.9814
EhemN	medium_5	CONSTANT	48824.0079
EhemN	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EhemY	medium_1	CONSTANT	7071.8302
EhemY	medium_2	CONSTANT	19978.1145
EhemY	medium_3	CONSTANT	34450.2736
EhemY	medium_4	CONSTANT	27558.9814
EhemY	medium_5	CONSTANT	48824.0079
EhemY	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EhemH	medium_1	CONSTANT	7071.8302
EhemH	medium_2	CONSTANT	19978.1145
EhemH	medium_3	CONSTANT	34450.2736
EhemH	medium_4	CONSTANT	27558.9814
EhemH	medium_5	CONSTANT	48824.0079
EhemH	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EctaB	medium_1	CONSTANT	7071.8302
EctaB	medium_2	CONSTANT	19978.1145
EctaB	medium_3	CONSTANT	34450.2736
EctaB	medium_4	CONSTANT	27558.9814
EctaB	medium_5	CONSTANT	48824.0079
EctaB	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EctaA	medium_1	CONSTANT	7071.8302
EctaA	medium_2	CONSTANT	19978.1145
EctaA	medium_3	CONSTANT	34450.2736
EctaA	medium_4	CONSTANT	27558.9814
EctaA	medium_5	CONSTANT	48824.0079
EctaA	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EctaX1	medium_1	CONSTANT	7071.8302
EctaX1	medium_2	CONSTANT	19978.1145
EctaX1	medium_3	CONSTANT	34450.2736
EctaX1	medium_4	CONSTANT	27558.9814
EctaX1	medium_5	CONSTANT	48824.0079
EctaX1	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EctaX2	medium_1	CONSTANT	7071.8302
EctaX2	medium_2	CONSTANT	19978.1145
EctaX2	medium_3	CONSTANT	34450.2736
EctaX2	medium_4	CONSTANT	27558.9814
EctaX2	medium_5	CONSTANT	48824.0079
EctaX2	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
Ecyt	medium_1	CONSTANT	7071.8302
Ecyt	medium_2	CONSTANT	19978.1145
Ecyt	medium_3	CONSTANT	34450.2736
Ecyt	medium_4	CONSTANT	27558.9814
Ecyt	medium_5	CONSTANT	48824.0079
Ecyt	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EsumT	medium_1	CONSTANT	7071.8302
EsumT	medium_2	CONSTANT	19978.1145
EsumT	medium_3	CONSTANT	34450.2736
EsumT	medium_4	CONSTANT	27558.9814
EsumT	medium_5	CONSTANT	48824.0079
EsumT	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EnasF	medium_1	CONSTANT	7071.8302
EnasF	medium_2	CONSTANT	19978.1145
EnasF	medium_3	CONSTANT	34450.2736
EnasF	medium_4	CONSTANT	27558.9814
EnasF	medium_5	CONSTANT	48824.0079
EnasF	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EsirB	medium_1	CONSTANT	7071.8302
EsirB	medium_2	CONSTANT	19978.1145
EsirB	medium_3	CONSTANT	34450.2736
EsirB	medium_4	CONSTANT	27558.9814
EsirB	medium_5	CONSTANT	48824.0079
EsirB	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EsirC	medium_1	CONSTANT	7071.8302
EsirC	medium_2	CONSTANT	19978.1145
EsirC	medium_3	CONSTANT	34450.2736
EsirC	medium_4	CONSTANT	27558.9814
EsirC	medium_5	CONSTANT	48824.0079
EsirC	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EthiS	medium_1	CONSTANT	7071.8302
EthiS	medium_2	CONSTANT	19978.1145
EthiS	medium_3	CONSTANT	34450.2736
EthiS	medium_4	CONSTANT	27558.9814
EthiS	medium_5	CONSTANT	48824.0079
EthiS	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EthiF	medium_1	CONSTANT	7071.8302
EthiF	medium_2	CONSTANT	19978.1145
EthiF	medium_3	CONSTANT	34450.2736
EthiF	medium_4	CONSTANT	27558.9814
EthiF	medium_5	CONSTANT	48824.0079
EthiF	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EsufS	medium_1	CONSTANT	7071.8302
EsufS	medium_2	CONSTANT	19978.1145
EsufS	medium_3	CONSTANT	34450.2736
EsufS	medium_4	CONSTANT	27558.9814
EsufS	medium_5	CONSTANT	48824.0079
EsufS	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EthiG	medium_1	CONSTANT	7071.8302
EthiG	medium_2	CONSTANT	19978.1145
EthiG	medium_3	CONSTANT	34450.2736
EthiG	medium_4	CONSTANT	27558.9814
EthiG	medium_5	CONSTANT	48824.0079
EthiG	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
Ethi1	medium_1	CONSTANT	7071.8302
Ethi1	medium_2	CONSTANT	19978.1145
Ethi1	medium_3	CONSTANT	34450.2736
Ethi1	medium_4	CONSTANT	27558.9814
Ethi1	medium_5	CONSTANT	48824.0079
Ethi1	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
Ethi2	medium_1	CONSTANT	7071.8302
Ethi2	medium_2	CONSTANT	19978.1145
Ethi2	medium_3	CONSTANT	34450.2736
Ethi2	medium_4	CONSTANT	27558.9814
Ethi2	medium_5	CONSTANT	48824.0079
Ethi2	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
Ethi3	medium_1	CONSTANT	7071.8302
Ethi3	medium_2	CONSTANT	19978.1145
Ethi3	medium_3	CONSTANT	34450.2736
Ethi3	medium_4	CONSTANT	27558.9814
Ethi3	medium_5	CONSTANT	48824.0079
Ethi3	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
Ethi4	medium_1	CONSTANT	7071.8302
Ethi4	medium_2	CONSTANT	19978.1145
Ethi4	medium_3	CONSTANT	34450.2736
Ethi4	medium_4	CONSTANT	27558.9814
Ethi4	medium_5	CONSTANT	48824.0079
Ethi4	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EthiO	medium_1	CONSTANT	7071.8302
EthiO	medium_2	CONSTANT	19978.1145
EthiO	medium_3	CONSTANT	34450.2736
EthiO	medium_4	CONSTANT	27558.9814
EthiO	medium_5	CONSTANT	48824.0079
EthiO	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
Ethi5	medium_1	CONSTANT	7071.8302
Ethi5	medium_2	CONSTANT	19978.1145
Ethi5	medium_3	CONSTANT	34450.2736
Ethi5	medium_4	CONSTANT	27558.9814
Ethi5	medium_5	CONSTANT	48824.0079
Ethi5	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EthiC	medium_1	CONSTANT	7071.8302
EthiC	medium_2	CONSTANT	19978.1145
EthiC	medium_3	CONSTANT	34450.2736
EthiC	medium_4	CONSTANT	27558.9814
EthiC	medium_5	CONSTANT	48824.0079
EthiC	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EthiD1	medium_1	CONSTANT	7071.8302
EthiD1	medium_2	CONSTANT	19978.1145
EthiD1	medium_3	CONSTANT	34450.2736
EthiD1	medium_4	CONSTANT	27558.9814
EthiD1	medium_5	CONSTANT	48824.0079
EthiD1	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EthiD2	medium_1	CONSTANT	7071.8302
EthiD2	medium_2	CONSTANT	19978.1145
EthiD2	medium_3	CONSTANT	34450.2736
EthiD2	medium_4	CONSTANT	27558.9814
EthiD2	medium_5	CONSTANT	48824.0079
EthiD2	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EthiE	medium_1	CONSTANT	7071.8302
EthiE	medium_2	CONSTANT	19978.1145
EthiE	medium_3	CONSTANT	34450.2736
EthiE	medium_4	CONSTANT	27558.9814
EthiE	medium_5	CONSTANT	48824.0079
EthiE	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EthiL	medium_1	CONSTANT	7071.8302
EthiL	medium_2	CONSTANT	19978.1145
EthiL	medium_3	CONSTANT	34450.2736
EthiL	medium_4	CONSTANT	27558.9814
EthiL	medium_5	CONSTANT	48824.0079
EthiL	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EthiN	medium_1	CONSTANT	7071.8302
EthiN	medium_2	CONSTANT	19978.1145
EthiN	medium_3	CONSTANT	34450.2736
EthiN	medium_4	CONSTANT	27558.9814
EthiN	medium_5	CONSTANT	48824.0079
EthiN	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EbioI	medium_1	CONSTANT	7071.8302
EbioI	medium_2	CONSTANT	19978.1145
EbioI	medium_3	CONSTANT	34450.2736
EbioI	medium_4	CONSTANT	27558.9814
EbioI	medium_5	CONSTANT	48824.0079
EbioI	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EbioW	medium_1	CONSTANT	7071.8302
EbioW	medium_2	CONSTANT	19978.1145
EbioW	medium_3	CONSTANT	34450.2736
EbioW	medium_4	CONSTANT	27558.9814
EbioW	medium_5	CONSTANT	48824.0079
EbioW	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EbioF	medium_1	CONSTANT	7071.8302
EbioF	medium_2	CONSTANT	19978.1145
EbioF	medium_3	CONSTANT	34450.2736
EbioF	medium_4	CONSTANT	27558.9814
EbioF	medium_5	CONSTANT	48824.0079
EbioF	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EbioA	medium_1	CONSTANT	7071.8302
EbioA	medium_2	CONSTANT	19978.1145
EbioA	medium_3	CONSTANT	34450.2736
EbioA	medium_4	CONSTANT	27558.9814
EbioA	medium_5	CONSTANT	48824.0079
EbioA	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EbioD	medium_1	CONSTANT	7071.8302
EbioD	medium_2	CONSTANT	19978.1145
EbioD	medium_3	CONSTANT	34450.2736
EbioD	medium_4	CONSTANT	27558.9814
EbioD	medium_5	CONSTANT	48824.0079
EbioD	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EbioB	medium_1	CONSTANT	7071.8302
EbioB	medium_2	CONSTANT	19978.1145
EbioB	medium_3	CONSTANT	34450.2736
EbioB	medium_4	CONSTANT	27558.9814
EbioB	medium_5	CONSTANT	48824.0079
EbioB	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EdhbC	medium_1	CONSTANT	7071.8302
EdhbC	medium_2	CONSTANT	19978.1145
EdhbC	medium_3	CONSTANT	34450.2736
EdhbC	medium_4	CONSTANT	27558.9814
EdhbC	medium_5	CONSTANT	48824.0079
EdhbC	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	681.2393	Y_MAX	2838989.867	LINEAR_COEF	32808.554	X_MAX	1.6	X_MIN	0.25
EdhbB	medium_1	CONSTANT	6943.4356
EdhbB	medium_2	CONSTANT	19760.0428
EdhbB	medium_3	CONSTANT	33479.8136
EdhbB	medium_4	CONSTANT	25766.497
EdhbB	medium_5	CONSTANT	38001.1253
EdhbB	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	4868.7006	Y_MAX	2838989.867	LINEAR_COEF	24011.9092	X_MAX	1.6	X_MIN	0.25
EdhbA	medium_1	CONSTANT	6943.4356
EdhbA	medium_2	CONSTANT	19760.0428
EdhbA	medium_3	CONSTANT	33479.8136
EdhbA	medium_4	CONSTANT	25766.497
EdhbA	medium_5	CONSTANT	38001.1253
EdhbA	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	4868.7006	Y_MAX	2838989.867	LINEAR_COEF	24011.9092	X_MAX	1.6	X_MIN	0.25
EdhbEBF	medium_1	CONSTANT	6943.4356
EdhbEBF	medium_2	CONSTANT	19760.0428
EdhbEBF	medium_3	CONSTANT	33479.8136
EdhbEBF	medium_4	CONSTANT	25766.497
EdhbEBF	medium_5	CONSTANT	38001.1253
EdhbEBF	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	4868.7006	Y_MAX	2838989.867	LINEAR_COEF	24011.9092	X_MAX	1.6	X_MIN	0.25
EbesA	medium_1	CONSTANT	6943.4356
EbesA	medium_2	CONSTANT	19760.0428
EbesA	medium_3	CONSTANT	33479.8136
EbesA	medium_4	CONSTANT	25766.497
EbesA	medium_5	CONSTANT	38001.1253
EbesA	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	4868.7006	Y_MAX	2838989.867	LINEAR_COEF	24011.9092	X_MAX	1.6	X_MIN	0.25
EsidX	medium_1	CONSTANT	6943.4356
EsidX	medium_2	CONSTANT	19760.0428
EsidX	medium_3	CONSTANT	33479.8136
EsidX	medium_4	CONSTANT	25766.497
EsidX	medium_5	CONSTANT	38001.1253
EsidX	linearModel	Y_MIN	511.6565	LINEAR_CONSTANT	4868.7006	Y_MAX	2838989.867	LINEAR_COEF	24011.9092	X_MAX	1.6	X_MIN	0.25
EefeM	medium_1	CONSTANT	7071.8302
EefeM	medium_2	CONSTANT	19978.1145
EefeM	medium_3	CONSTANT	34450.2736
EefeM	medium_4	CONSTANT	27558.9814
EefeM	medium_5	CONSTANT	48824.0079
